id,text,label
235,Esta página les puede decir si alguien del cast o crew de una movie ha sido acusado de acoso sexual o violación - - - > https://t.co/tokBGkXsye 💜,non-sexist
236,@blessjuxtin @justinvoc4ls @ovoxola PORQUE ESTAS OPINANDO SIN SABER SU PUTA HISTORA CALLATE YA,dominance
237,@JordiWild Que te calles ya pesao... ACEPTALO DE UNA PUTA VEZ Y dejalo ya en el pasado pide disculpas y ya conbio,non-sexist
238,"@prssrx desnudas provocais al igual que un hombre, simplemente porque es un instinto humano.",non-sexist
239,"#WK12CL como hacen ganar a la pala Okada, Naito lo merecia. Puta q estoy enojado!!!",discredit
240,@albafff14 tú eres una perra infernal,discredit
241,@CRDecoracion si a mi me dicen mardita hubiese dicho 'yo si mi amor' como una real perra pero tu eres nula así que te prestare mi tarjeta para que te compres una personalidad,stereotype
242,"@CamiIa_CabeIIof Me olvidé un millón de cosas, pero bueno, tu novia es muy doris. TE AMO MUCHO, ZORRA. ME ENCANTAS DEMASIADO.",discredit
243,@laurandzukic @Castol0 Tu eres la novia de la otra zorra https://t.co/oMU8Wr955f,discredit
244,"Ay pero ojo el chabon se coge a una casada y es un crack y ella una zorra, no?? Imbécil https://t.co/C8NHuo7D8T",stereotype
245,@modadulce Y su padre no es acusado por intento de violación y acoso sexual y otras agresiones sexuales? Las mujeres que lo denuncian más 5,non-sexist
246,"@ciudad_magazine Malísimo el comentario, no tiene respeto por todas las mujeres que sufren acoso o violación y no se lee cree. Lastima por que ella llega a un montón de niños y su mensaje no está bueno ni es normal.",non-sexist
247,"@VidalSieteDiez Tú eres la perra, no te dejes engañar.",discredit
248,@lagarder81 Ya tengo claro q tu eres tonto y ya está ..eres como un loro todo lo que ves lo pones sin tener ni puta idea de lo q pones...es q otra explicación no le saco...tb te vas ahora con los vascos...por si los catalanes tb se sale rana.,non-sexist
249,@NicolasMaduro Callate la jeta perra que de este año no pasas,non-sexist
250,"@salvameoficial @BelenEstebanM Tu eres una HDP,MALA GUARRA ODIABLE EL SER MAS VIL SINVERGÜENZA DESGRACIADA DROGADICTA DE MIERDA BelenEstebanM",discredit
251,Lisa agradece que tenes un dueño con corazón porque te mereces que te ahorque perra hdp😡,sexual_harassment
252,@SoyDas117 @LuckasDroiidYT1 @BrandonGaming6 @LlinxaYT Y tu eres mi esposa ve a la cocina zorra >:v,dominance
253,"@smercedesfranco @BSCmask007 @flynn_and_clu @abdalabucaram @daloes10 @LassoGuillermo Perra mentirosa y mereces mas calificativos ante tamaña mentira, gracias a gente como tu y al error histórico a la grabación del complot es que Abdala Bucaram ha puesto u",discredit
254,Ayuda para difundir el Movimiento SEMEN!! @HumorNegroo RT SEMEN!,non-sexist
255,"@anaisbernal @sextaNoticias Ocultarse para actuar, esconder el cuerpo del delito, inventarse coartadas, etc., no son índices de que sabes lo que has hecho, sabes que está muy mal hecho y por ello estás muy cuerdo?",non-sexist
256,@PadreJosePalmar CÁLLATE LA JETA PADRE HIJO DE PERRA.!!! https://t.co/VgE9Vq8WTC,non-sexist
257,@FrankliLeonardo Cállate perra. Jajajaja,dominance
258,@VicxorAlt Tu eres una zorra ladrona no me diste mi cuenta del directo buuu pasado de jaime 🕳👓💢👓💤💨🕳💣❣💛❣💣💦💨💜❣💛❣💣💟🗯💭🗨🕳👓,discredit
259,momento del día: vero y yo cogidos de la mano mientras me dice ''es que tú eres muy zorra'',discredit
260,"Prisión preventiva contra jefe policial acusado de violación y acoso sexual - En audiencia inicial el juez de Paz de Guazapa, resolvió este día enviar a prisión preventiva al inspector de la Policía Nacional Civil, Pablo de la Cruz Díaz Bernabe, a qui... https://t.co/jK51nEYcXV",non-sexist
261,"@GingerJoker25 Jajajaja que perra mi amiga, si a esas nos vamos tú eres 5to dan en putería",discredit
262,mi novia es una puta merienda😍🤯😛💦,discredit
263,@PhilipMarlowe10 @quimforn Tu eres un poco bastante hijo de la gran puta no? Y no es una pregunta cabronazo. Es una jodida afirmación #alertaporhijodeputa #alertacabronazo #alertatuputamadre,non-sexist
264,La puta escena en la que la asiática salva a Finn? Pero tu eres subnormal o como va?,non-sexist
265,"Y por la PEDERASTIA, VIOLACIÓN y ACOSO IMBÉCIL @SandovalIniguez?? Por esos PECADOS DEBERÍA TEMBLAR TU IGLESIA de VERGÜENZA!! @Pontifex_es Póngales un bozal a esos curas hocicones, lengua de diablos, machines, misóginos, homófobos, DENIGRAN su Iglesia y OFENDEN a la Sociedad #Asco https://t.co/96KjZa8rFq",non-sexist
266,"Esto me recordó a la señora que vi ayer en el super, enseñándole a la hija de unos 4 años a cantar 'que perra que perra, que perra mi amiga' https://t.co/nOksvasXHP",discredit
267,"Tu puta madre, cállate ya. Fue epica. https://t.co/OGatK3lBaa",dominance
268,Que guarra tienes que ser en el catre — Cuando quiero con quien quiero https://t.co/nBUSE7ejJb,non-sexist
269,"@AndyToughCookie Comemela, cambio y corto",non-sexist
270,Mecagontodo 2 tíos en clase aprueban y llevan 35 min quejándose de su nota tío que has aprobado callate la puta boca 😂,non-sexist
271,La perra les ladró a un grupo de adolescentes. Yo salí y le dije: 'Manu! callate! Dejá los gurises en paz!' Que vejez.,non-sexist
272,"@anaisbernal Yo estoy convencida de que todas las tonterías que dice son premeditadas, para llamar la atención y que no nos olvidemos de ella. Es imposible que sea ta tonta!!",discredit
273,@LoboEfimero Eso se pasa con un simple 'PERRA YA CALLATE!!!',dominance
274,Basta de victimizar a Cacho porque es de otra época!!!! Acoso y violación es lo mismo ahora y en 1970.,non-sexist
275,@DalasReview #MeToo es por acoso y violacion por abuso de poder. Lo de Depp es acusación de supuesto maltrato en pareja. No son lo mismo.,non-sexist
276,Es lo que se merecía la perra esa. https://t.co/fTgIlxbnRU,discredit
278,"Voy a hacer un compilado de videitos con todas las cosas que le digo a mi perra, eso les va a provocar multiples acv y van a morir todos. Que goma que soy la puta madre.",discredit
279,@LuciaAvelino3 pero cállate vos perra (hoy no estoy creativo para putear),discredit
280,@ladivaza Vamos DIVAZA TU PUEDES 💝👑 TU ERES LA MAS PERRA ❤🎆👑,non-sexist
281,@anaisbernal Merecían que se le cortase la polla a él y al juez que dictó su inocencia ...y los abogados que asumieron su defensa al horno con sus huevos el la boca 😡😡😡,non-sexist
282,'te voy a enseñar política de una forma objetivCRISTINA ES UNA HIJA DE RE MIL PUTA',discredit
283,@kolderiu19 Pero decir que entras a un barrio y que te meten una polla en la garganta jajajaja,non-sexist
284,"@el_pais La educación y la cultura tiene mucho peso y sí acoso y violación son crímenes y cada país e individuo lo evalúan de formas diferentes... Y los casamientos de infantes, la pedofilia, la trata de personas, etc. Demasiados crímenes sin atender.",non-sexist
285,"La chica de diamons me dice 'ay si tenes una cintura re chiquita' hija de puta no ves que estoy gorda, t voy a comprar igual pero cállate",discredit
286,Zaz. Enseñando los recibos. Qué perra. https://t.co/84NnOIFKRE,discredit
287,@JoeelSsj comemela lindo JAJAJA,non-sexist
288,@DonHarbano @iqsolita Jajajaja hijo de perra deja de enseñar mis alternas!,non-sexist
289,"@billboard Ay estúpida perra gracias a otros tu eres famosa , idiota!!!",discredit
290,"@KimKardashian @EliLinnetz Perra, tapate pasas pena. Te vives de enseñar el culo que es lo unico bueno que tienes🙄🐍",sexual_harassment
291,Las mujeres son libres de vestirse como se les de la puta gana. https://t.co/ekqJuPDuYa,non-sexist
292,"@LaailaMontiel Ensuciar a alguien por resentida por así decirlo o algún motivo que no sea acoso , violación o maltrato es una pelotudes tremenda !!! Dejen vivir a la gente que no hizo nada y ensucien al que en verdad se lo merece.",non-sexist
293,"@AgosBlanco13 Te cabe, no te lo mereces por zorra",discredit
294,hijo de puta t dije q te iba a enseñar de sonido,non-sexist
295,@GladisDiputada @Almagro_OEA2015 @OEA_oficial VIEJA CEROTA HIJA DE LA GRAN PUTA CALLATE MALDITA PERRA.,dominance
296,Mentiras que se le dicen a una mujer: -Te quiero -Eres la unica en mi vida -Estaba con mis amigos -Sigue chupando que yo te aviso,stereotype
297,Y tu eres perra?,discredit
298,"'Y ésta canción se la dedico a mi perra (Laika) . Tú eres mi Laiki Mi Laiki , Laiki , Laiki . Mi Laiki , Laiki , Laiki Perra perra perra Lai Lai ' Ahr lo que es estar al pedo. ' :v https://t.co/fN6Mj5tRQt",non-sexist
299,me estresa que me hablen mientras escucho música CALLATE LA PUTA MADRE CALLATE NO ME HABLES MAS,non-sexist
300,"esas jotillas ridículas de biografías pedorras de #twitter y fotos enseñando la panochita de perra sucia deberían adjuntarle: jota, inventada y posona; pinches guangas.",sexual_harassment
301,Le estoy enseñando a árabes decir “pinche puta” 😂😂😂😂 ¿En que momento me volví la mexicana que prometí jamás ser? 🤦🏾‍♀️😂,non-sexist
302,@BIoodyCountess < cuando porque poco más puede hacer maldita zorra tetona. No mereces el apellido Bathory.-,discredit
303,Esta tarde estaba enseñándole los funkos nuevos a @MadWonderlands con la vitrina abierta y mi perra se ha estampado contra la puerta de cristal 😂,non-sexist
304,"@afrikaner Y está perfecto, hay muchos feminismos, pero se están peleando con la nada denunciando que violación no es lo mismo que acoso.",non-sexist
305,@aguus_nanni Aaaaa callate maldita perra que vos tambien me tenes abandonada,discredit
306,"// Hostia puta, si tú eres del Fake Danganronpa, si mal no recuerdo¿ https://t.co/vqFg6j4QKx",discredit
307,La ven más perra que ellas y siempre están criticando. Estás mujeres que viven en competencia son una comedia. Ridículas.,discredit
308,@lizbethsm19 Cállate perra si ahorita te tomaste una ultra,discredit
309,En El Mundo Están Todos Locos Ahora el Tema Es Acoso Sexual Gente Cuenta 20años Para Atrás Sera O No Todos Son Acosados Vamos. https://t.co/CDX2fueSxD,non-sexist
310,La chica es puta. El chico es un hijo de puta. Las putas nosotras siempre no? https://t.co/PfzLPx4SEU,discredit
311,@AgusCussinolpda Jajajajaa y vos ? Cállate queres que ahora se acuerdan de mi perra,discredit
313,"No le encuentro la puta gracia a los memes y videos con la canción de movimiento naranja, todos mecos compartiendo esas tonterías 🙄🤭",non-sexist
315,@wikitetas_culos Movimiento SEMEN apoya esas tetas. Un RT para difundir la campaña!,non-sexist
316,"@Proctologo Maldito hijo de perra... no sé por que no se fue por una puta letrina en su pueblo y se ahogó en mierda, como lo merecia.",non-sexist
317,"Y mis primas calladas pq saben que aquí la perra de la familia soy yo y que con un mensaje les arruino la vida perfecta que aparentan, a parte las dos me caen bien 🙄",discredit
318,@tamaraasavio jajajajajaj soy imbecil tremeno acoso a tu tuiti pobre ajajajjaa yo + <3,non-sexist
319,Otra puta vez enseñando prioridades.,dominance
320,Antonio Caballero y como ser de mal gusto e ignorante a la vez. Claro que no es lo mismo acoso sexual y violación pero hay varias conductas que componen la violencia sexual.,non-sexist
321,"Joder nena me mata como te mueves, agarrar tu culo fuerte, separar tus nalgas, sentir tu coño apretando mi polla mientras me comes la boca, eres salvaje y eso me encanta https://t.co/uOU3Qj9saE",sexual_harassment
322,@MarialeOficial Ya cállate puta caballo hija de tu perra madre,dominance
323,"Es estúpido pensar que te tratan de inmaduro, o que haces acoso cibernético. No todos somos perfectos, y esta bien. Vos con aquel tweet te fuiste al carajo, pero bueno, todos cometemos errores. @itsjoelpimentel",non-sexist
324,@RebecaS72720624 @TowandaRebels En serio lo de ser puta te parece Bien ? Gran Trabajo del regimen Franco-Hitler ...,non-sexist
325,zorra eres tu que no te sientes hombre y no entiendes que toda mujer es bella,discredit
326,@LucasSpadafora Lucas callate que no lees dm nunca la puta que te pario ahre,discredit
327,"Relaja la polla que nadie se merece a semejante imbecil como tú, no te preocupes que nadie se va a acercar a un idiota integral https://t.co/Y5A65WAUtj",non-sexist
328,"@arisool__ JAJAJA QUE HIJA DE PUTA, canto hermoso callate",discredit
329,@SoleOchoa15 ammmmmmmm vos sabes que no me gusta nadie callate perra,dominance
330,"@Maxxx_Powerr @HormingAtomica @SoyDeLimon O en el de las mujeres, con sus historiales de acoso y/o violación a cuestas que se encuentran a una señora con barba y pene en el vestuario",discredit
331,"@LaloBrn Vi un cortometraje de unos 35 min aproximadamente muy bueno, te lo recomiendo, busca en Google 'Una paciente muy guarra' se llama",discredit
332,@XxkirtsxX @keepingaIex callate la puta boca pesado,discredit
333,"@anaisbernal @AmparoRubiales Por ello está la ley que no ha salido por culpa de los dos partidos de derechas PP y CS. La ley de la violencia de género es muy necesaria que se revise no es no. Así es el patriarcado no puede seguir campando por sus respeto,",non-sexist
334,"@hermanntertsch Basta! Poned pie en pared a tanta provocación y cortad la humillación de estos cuatro hijos de perra,",non-sexist
335,como me caga que me digan te recomiendo una pelicula y me la empiecen a contar. si te pregunto adelante si no callate la puta boca!,non-sexist
336,"-Mamá, mamá, ¿por qué la novia va vestida de blanco? -Porque es el día más feliz de su vida. -¿Y por qué el novio va vestido de negro?",non-sexist
337,"La puta madre qe buena novia es esta piba Quiero una novia asi, esos regalos enamoran",non-sexist
338,Fav si eres bien puta para meterte al nuevo grupo de dm que crearé donde nos enseñaras las tetas guarra desgrac,discredit
339,Cuando el coreano se pone caliente pero tu eres una perra fria mas fria que rusia gil culiao nomas https://t.co/qFF6eunZLt,discredit
340,@anaisbernal @lamarea_com Lo mereces ;-),non-sexist
341,@AyudaMadrid @LeticiaDolera Le deseo una muerte lenta y dolorosa a la escoria humana que le ha hecho eso al pobre gatito.,non-sexist
342,CALLATE GUARRA https://t.co/sNQF9mdeyG,dominance
343,"Literal vivimos en un mundo donde si una chica es violada es 'por perra', 'por descuidada', siempre tiene la culpa la chica agredida, nunca el que agrede... sinceramente la gente que piensa así me da un puto asco.",non-sexist
344,Alguien le quiere enseñar a mi perra a abrir/cerrar la puerta y ya que estamos poner llave!!! 😪,discredit
345,"@elisacarrio La concha de tu madre hija de mil puta!!! Nada más, no lo mereces",discredit
346,@Yuki_prostituta yo lo que quiero es tu coño y que tú quieras mi polla~,sexual_harassment
347,"“Que tú eres perra,miau,miau,miau”. –Valentina 17 años,mientras piensa para que nació JAJSJAJAJAJAJA.",derailing
348,La insistencia en flirsteo sin correspondencia es: Acoso - La violación es un delito- No admito otra interpretación que justifique estas situaciones- Ver video https://t.co/TVx2jFE2aM,non-sexist
349,"@Mata974 @lorefeliz @iuandalucia @ciktricstrans @Barbijaputa @iunida @PSOE @ahorapodemos Zorra y puta no son machistas? Vaya hombre, el premio a la feminista del año ya tiene dueño",non-sexist
350,@AquiCorroVrgara Porque tú eres más perra todavía. 💅👄👅👑💄,stereotype
351,Tanta denuncia de acoso sexual y violación y yo tengo un año sin coger.,non-sexist
